id,nombre,nombre_kanji,role,anime_id,imagen_url,fecha_extraccion,popularidad,ranking,votos,categorias
17666,Tsubaki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/66175.jpg?s=841f72e517da1a9b2fc439716cefe5d0,1/2/2020,69,350,545,Sin categoría
18056,Nara Shikaku,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/100214.jpg?s=23ba0304e5dd735219998bdbdf9e21da,2025-03-30 21:11:15,87,149,8376,Sin categoría
18810,Menma,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/5/57869.jpg?s=c9a65ff03d74f84b678c3393e76140da,2025-03-30 15:23:40,43,387,2660,Sin categoría
19244,Kinuta Dosu,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/14/36354.jpg?s=0332b5441c2938506646832a2075fc32,2025-03-30 21:11:15,13,69,8046,Sin categoría
19253,Touji Mizuki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/9/57467.jpg?s=e4645af4f58901ab747cb4265e914015,2025-03-30 21:11:15,81,443,2728,Sin categoría
19680,Tsuchi Kin,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/7/66504.jpg?s=80e3346c8143cf804b3522dba532c13b,2025-03-30 15:23:40,84,60,7222,Sin categoría
20274,Giichi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/66545.jpg?s=790df38411c5b4b751d7cd9b42b9985f,2025-03-30 21:11:15,88,44,4744,Sin categoría
20276,Jantou,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/12/537910.jpg?s=4e32dd8c118d9bc72955278f994abce9,2025-03-30 21:11:15,27,82,237,Sin categoría
20277,Kusabi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/12/86782.jpg?s=23f8fe30f041889e5ede45d718a4fa15,2025-03-30 21:11:15,89,390,716,Sin categoría
20278,Hachidai,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/9/115731.jpg?s=43b585c73b0080f17daa5dffac38db13,28/5/2023,33,131,4495,Sin categoría
20279,Hakkaku,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/6/66540.jpg?s=192474dad6b9d50e73f2523dcc9633e4,2025-03-30 21:11:15,90,325,2830,Sin categoría
20645,Akane,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/66541.jpg?s=db17d05fabd4c56ab0954e201e2b7d40,2025-03-30 21:11:15,16,403,2561,Sin categoría
20698,Akahoshi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/7/57543.jpg?s=38e0bf9f45bf7e46bb18bb4b38cb6ae9,2025-03-30 21:11:15,16,221,7225,Sin categoría
21122,Uchiha Mikoto,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/6/103949.jpg?s=67135a760c60ac7cbc7709090b21c17b,2025-03-30 21:11:15,50,102,4031,Sin categoría
21365,Inari,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/66542.jpg?s=ae90ead66827caee405654169c1d62df,2025-03-30 21:11:15,84,161,207,Sin categoría
22247,Nara Yoshino,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/9/62786.jpg?s=ba1af85295f42df175be9d8b4abba9ad,2025-03-30 15:23:40,26,305,8338,Sin categoría
22248,Karura,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/16/225775.jpg?s=adf38059e2bf7cb4c12b62d00c548575,2025-03-30 21:11:15,35,251,5322,Sin categoría
22464,Senju Hashirama,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/34809.jpg?s=9a7605792e5daa2cd71b4f4695017b21,2025-03-30 21:11:15,6,38,6766,Sin categoría
22648,Mitokado Homura,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/16/103955.jpg?s=7d8dd18334e6a3ea858ef83f2143f40a,2025-03-30 21:11:15,55,480,3178,Sin categoría
22649,Utatane Koharu,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/103956.jpg?s=e23b167bd6014bdeeee43d0db4fe2b1d,2025-03-30 21:11:15,85,396,6669,Sin categoría
22876,Katou Dan,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/15/103946.jpg?s=1daafb671133a56961180019179944cd,2025-03-30 21:11:15,6,403,5665,Sin categoría
22880,Hyuuga Hizashi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/103835.jpg?s=c9429dec280f793007cf80f8caba7746,2025-03-30 21:11:15,97,428,4702,Sin categoría
22881,Kuromaru,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/7/103834.jpg?s=b08a041e79fff1608b77c721ad09e1da,2025-03-30 21:11:15,51,246,9300,Sin categoría
22884,Nawaki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/103950.jpg?s=c4a20a1dde848f0a7c4b12c3d022bdc3,2025-03-30 21:11:15,17,20,1865,Sin categoría
22889,Uchiha Tekka,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/86796.jpg?s=fc107ccdf55729162c9f693a22075db1,2025-03-30 21:11:15,20,302,3902,Sin categoría
22891,Uchiha Inabi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/66477.jpg?s=fbe797efefdeb68d9ee2cdf73ee70cc9,2025-03-30 21:11:15,69,330,4204,Sin categoría
22908,Uchiha Yashiro,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/63710.jpg?s=499ad3c7790fa36cf5c8791e8e113dbe,2025-03-30 21:11:15,37,444,4533,Sin categoría
22920,Rasa,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/103604.jpg?s=b98324630fedff5c437acbaa45832db5,2025-03-30 21:11:15,67,57,5250,Sin categoría
22921,Tsurugi Misumi,,SUPPORTING,0,https://cdn.myanimelist.net/images/characters/10/104667.jpg?s=045158b54045938853e41ecd1f285818,2025-03-30 21:11:15,92,376,3289,Sin categoría
22922,Genyuumaru,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/66533.jpg?s=2e8749b312e366dac4171954678cccc7,2025-03-30 21:11:15,17,388,9802,Sin categoría
22923,Morino Ibiki,,SUPPORTING,20,https://placeholder.com/no_image.jpg,2025-03-30 21:11:15,41,420,9240,Sin categoría
22931,Zouri,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/6/62818.jpg?s=09c9ae4257eb68383403a95ba8566814,2025-03-30 21:11:15,34,475,4583,Sin categoría
22996,Kaiza,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/66536.jpg?s=ac7e300d879023a08bf3a644c8357218,2025-03-30 21:11:15,38,431,1360,Sin categoría
23006,Ami,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/66497.jpg?s=d8cae2c3208d7c910e02490fe6a31384,2025-03-30 21:11:15,22,3,5826,Sin categoría
23017,Yashamaru,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/13/103943.jpg?s=6d629e23e1ee454ea6ac6d780629d450,2025-03-30 15:23:40,52,306,4586,Sin categoría
23052,Ise Udon,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/91366.jpg?s=d65c9ef3d5d16b21a7328b217bc9f6e4,2025-03-30 21:11:15,16,115,5359,Sin categoría
23053,Hiruko,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/13/69007.jpg?s=34b5207972f609166676b20094607f3f,2025-03-30 21:11:15,59,138,199,Sin categoría
23056,Kagari,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/14/66498.jpg?s=8ba6e48897cc7f1412d64d121bc0d6f7,2025-03-30 21:11:15,70,337,8632,Sin categoría
23081,Baiu,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/66499.jpg?s=0ef68a611ec7d242be32fd320ee807f1,2025-03-30 21:11:15,85,338,8590,"Comedia, Romance"
23083,Midare,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/9/86793.jpg?s=71e37d30b47e6dd24e08a9cb128c9e77,2025-03-30 21:11:15,49,412,4338,"Comedia, Drama"
23140,Tobitake Tonbo,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/86803.jpg?s=d6d21b045da1b9425532adec1075b810,2025-03-30 21:11:15,37,18,4623,Sin categoría
23143,Uchiha Teyaki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/66479.jpg?s=20d21448fa9ffa756dd10f253713c42a,2025-03-30 21:11:15,89,9,5460,Sin categoría
23144,Uchiha Uruchi,,SUPPORTING,9888779,https://cdn.myanimelist.net/images/characters/8/66478.jpg?s=2313c082fad87d2e397e22beddd64fb7,2025-03-30 21:11:15,99,426,1946,Sin categoría
23145,Shiba,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/86804.jpg?s=7634d10c90ea9f531a846316bee99f63,2025-03-30 21:11:15,4,325,899,Sin categoría
23153,Shiore,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/66502.jpg?s=2568729a2ee7f897f6783789f4bab0ae,2025-03-30 21:11:15,70,115,1409,Sin categoría
23154,Suzume,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/104661.jpg?s=9f95512015f34152c03918aec3664188,2025-03-30 21:11:15,36,275,282,Sin categoría
23155,Hijiri Shimon,,DESCONOCIDO,20,https://cdn.myanimelist.net/images/characters/9/86788.jpg?s=3348003fe5cecad102db2c1425eb4e0c,2025-03-30 21:11:15,72,477,4625,Sin categoría
23156,Shibire,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/66501.jpg?s=cbee9c8d03d4bc2084639e707819fd01,21/6/2021,68,280,1160,Sin categoría
23215,Sagi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/6/86794.jpg?s=f065fc39ff39e5a251abaa8033ce1d92,2025-03-30 21:11:15,64,67,1980,Sin categoría
23569,Guruko,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/66154.jpg?s=db0077d29c1d90928be7d23d75c2a86a,2025-03-30 21:11:15,15,109,1279,Sin categoría
23759,Tatami Iwashi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/9/66507.jpg?s=dc52c84ff068a1edfe16db6111b1b849,2025-03-30 21:11:15,79,467,6283,Sin categoría
24324,Tobio,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/12/66500.jpg?s=b36f1ad66e3a60c1ebbb49533436352e,2025-03-30 21:11:15,27,37,1565,Sin categoría
25145,Yotaka,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/5/62787.jpg?s=d65d7be6fc27234bcc5bacd16739c37f,2025-03-30 15:23:40,83,352,5301,Sin categoría
25179,Shigure,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/14/110943.jpg?s=b2b4dcb556d05b65798e27f65091e8b7,2025-03-30 15:23:40,58,156,7337,Sin categoría
25759,Mizura,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/62804.jpg?s=0dad57fdb56dd9d64ca62b9793a0c40b,2025-03-30 21:11:15,27,331,8317,Sin categoría
26974,Mubi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/58258.jpg?s=aa127e0bc2a822dd86e849f15f0febac,2025-03-30 15:23:40,74,185,8204,Sin categoría
27538,Akado Manabu,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/86790.jpg?s=5a399336b508b53c53287ec017086beb,2025-03-30 15:23:40,87,412,2630,Sin categoría
27540,Mondai,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/4/555901.jpg?s=b4219edd949f8ba718f8760ef956656a,2025-03-30 15:23:40,95,467,6259,Sin categoría
27688,Fuuma Kotohime,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/70340.jpg?s=3d624e6155377aa9336adaa50e426519,2025-03-30 21:11:15,11,434,2356,Sin categoría
31122,Uchiha Mikoto,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/6/103949.jpg?s=67135a760c60ac7cbc7709090b21c17b,2025-03-30 15:23:40,29,243,2333,Sin categoría
31197,Morino Idate,,SUPPORTING,9219076,https://cdn.myanimelist.net/images/characters/8/86789.jpg?s=11e2602c4aa0820d20229c95eb0a42c2,2025-03-30 21:11:15,87,31,4460,Sin categoría
31365,Inari,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/66542.jpg?s=ae90ead66827caee405654169c1d62df,2025-03-30 21:11:15,91,66,7125,Sin categoría
31828,Jouseki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/559338.jpg?s=010b9c00af92f36282707d885e79f2b6,7/11/2023,80,356,4203,Sin categoría
32891,Uchiha Inabi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/66477.jpg?s=fbe797efefdeb68d9ee2cdf73ee70cc9,2025-03-30 15:23:40,16,227,9074,Sin categoría
32908,Uchiha Yashiro,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/63710.jpg?s=499ad3c7790fa36cf5c8791e8e113dbe,2025-03-30 15:23:40,87,281,8274,Sin categoría
33056,Kagari,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/14/66498.jpg?s=8ba6e48897cc7f1412d64d121bc0d6f7,2025-03-30 15:23:40,84,456,7975,Sin categoría
33143,Uchiha Teyaki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/66479.jpg?s=20d21448fa9ffa756dd10f253713c42a,2025-03-30 15:23:40,66,212,7777,Sin categoría
33144,Uchiha Uruchi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/66478.jpg?s=2313c082fad87d2e397e22beddd64fb7,2025-03-30 15:23:40,54,63,4959,Sin categoría
33154,Suzume,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/104661.jpg?s=9f95512015f34152c03918aec3664188,2025-03-30 15:23:40,65,386,1661,Sin categoría
33155,Hijiri Shimon,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/9/86788.jpg?s=3348003fe5cecad102db2c1425eb4e0c,2025-03-30 21:11:15,57,201,2400,Sin categoría
33215,Sagi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/6/86794.jpg?s=f065fc39ff39e5a251abaa8033ce1d92,2025-03-30 15:23:40,96,71,9015,Sin categoría
34075,Bisuke,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/16/92486.jpg?s=dcbad5dc292d32c538c7480252826248,28/5/2023,47,409,4831,Sin categoría
37688,Fuuma Kotohime,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/70340.jpg?s=3d624e6155377aa9336adaa50e426519,2025-03-30 21:11:15,54,296,6397,Sin categoría
37929,Manda,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/103617.jpg?s=6483a9be515b926ec009cd9ebeba850e,2025-03-30 21:11:15,6,260,4822,Sin categoría
41197,Morino Idate,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/86789.jpg?s=11e2602c4aa0820d20229c95eb0a42c2,2025-03-30 21:11:15,2,254,8289,Sin categoría
41366,Ukon,,SUPPORTING,0,https://cdn.myanimelist.net/images/characters/3/112579.jpg?s=034c67cf8ab22788a8e7c0535252c0ff,2025-03-30 21:11:15,28,310,6723,Sin categoría
41828,Jouseki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/559338.jpg?s=010b9c00af92f36282707d885e79f2b6,2025-03-30 15:23:40,76,47,3115,Sin categoría
43923,Kunihisa,,SUPPORTING,0,https://cdn.myanimelist.net/images/characters/4/120598.jpg?s=6da59fcbb63b7c647472957b76acb507,2025-03-30 21:11:15,63,349,3297,Sin categoría
43924,Kunijirou,,SUPPORTING,0,https://cdn.myanimelist.net/images/characters/3/120599.jpg?s=30f98207d94fc87a343a914b1bf29db2,2025-03-30 21:11:15,24,135,2131,Sin categoría
43972,Matsuri,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/120890.jpg?s=5048ad02586cadf58c972fda393f5b04,2025-03-30 21:11:15,85,125,1950,Sin categoría
46605,Shibuki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/16/274003.jpg?s=babbbc356bee94b06af449bb315bf498,2025-03-30 21:11:15,44,496,3751,Sin categoría
50957,Ran,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/13/140139.jpg?s=d9d578e53e883a9cd4deece467c9c470,2025-03-30 21:11:15,51,58,8715,Sin categoría
53972,Matsuri,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/120890.jpg?s=5048ad02586cadf58c972fda393f5b04,2025-03-30 21:11:15,22,355,506,Sin categoría
56605,Shibuki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/16/274003.jpg?s=babbbc356bee94b06af449bb315bf498,2025-03-30 15:23:40,18,93,458,Sin categoría
60957,Ran,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/13/140139.jpg?s=d9d578e53e883a9cd4deece467c9c470,2025-03-30 15:23:40,63,30,2978,Sin categoría
63793,Gatou,,DESCONOCIDO,20,https://cdn.myanimelist.net/images/characters/13/168503.jpg?s=5bcc36585ee1fa95c4942a0ee03c9700,2025-03-30 21:11:15,65,482,2029,Sin categoría
67289,Haruno Mebuki,,SUPPORTING,20,https://placeholder.com/no_image.jpg,2025-03-30 21:11:15,84,189,2340,Sin categoría
77693,Natsuhi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/9/193691.jpg?s=ff8be52a854ccd3462d1138a96be535a,2025-03-30 21:11:15,47,113,7747,Sin categoría
82609,Sumaru,,DESCONOCIDO,20,https://cdn.myanimelist.net/images/characters/11/537912.jpg?s=483eb89088896d4a21aa7aee497d1cc6,2025-03-30 21:11:15,42,219,1258,Sin categoría
83755,Gantetsu,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/7/532813.jpg?s=8c3b77cad493ec9c43117790aa5a2980,2025-03-30 21:11:15,87,410,3524,Sin categoría
88313,Hakus Mother,,SUPPORTING,9141411,https://cdn.myanimelist.net/images/characters/9/214103.jpg?s=0db5e4e747583a8d7aa0ae7ba7626905,2025-03-30 21:11:15,20,252,6446,Sin categoría
90849,Tonton,,SUPPORTING,0,https://cdn.myanimelist.net/images/characters/4/218401.jpg?s=4be1fcf1e0e1f944237aa973bad9493d,2025-03-30 21:11:15,46,389,1727,Sin categoría
91137,Kujaku,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/12/537911.jpg?s=4949a777f1145e6a9a96aa37e715f9f8,2025-03-30 21:11:15,21,85,9459,Sin categoría
92609,Sumaru,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/537912.jpg?s=483eb89088896d4a21aa7aee497d1cc6,2025-03-30 15:23:40,3,445,4287,Sin categoría
93755,Gantetsu,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/7/532813.jpg?s=8c3b77cad493ec9c43117790aa5a2980,2025-03-30 21:11:15,5,362,1474,Sin categoría
129493,Kurama Unkai,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/6/283833.jpg?s=4e853b07094f923a234faa705f17a786,2025-03-30 21:11:15,70,437,5763,Sin categoría
149421,Akame Iwana,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/12/325684.jpg?s=abe1359d28e202f76eb782b24cabcb64,18/5/2021,40,103,2533,Sin categoría
149422,Bekkou,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/6/325683.jpg?s=f1957fbfe6dd38a03c349ef640fa9243,2025-03-30 21:11:15,99,402,7709,Sin categoría
149423,Ibara,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/14/325681.jpg?s=51916a8d70c90f84e843c5e658036c28,2025-03-30 21:11:15,59,375,2121,Sin categoría
149424,Tsubaki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/13/325682.jpg?s=53ac207d2c654556cc8227ab7c5dfa5a,2025-03-30 21:11:15,9,168,6205,Sin categoría
160858,Fukuyokana,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/9/537909.jpg?s=814f40bd5f6ddf56bc9dc6ccb780497a,2025-03-30 21:11:15,20,240,6529,Sin categoría
160859,Shinayakana,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/15/355457.jpg?s=f2c854e6ec8b40219a460afae36d0d7a,2025-03-30 21:11:15,95,257,2459,Sin categoría
161288,Sanshou,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/7/464787.jpg?s=531f7b85fd2e0121f87e12312c90c1f2,2025-03-30 21:11:15,1,418,679,"Fantasía, Acción, Sci-Fi"
197866,Kamizuru Kurobachi,,SUPPORTING,9461793,https://cdn.myanimelist.net/images/characters/6/444635.jpg?s=a6e8ec4094da3a4e6be5c01ea4b0ad97,2025-03-30 21:11:15,64,29,4273,Sin categoría
197867,Kamizuru Suzumebachi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/13/444636.jpg?s=585b42642c268be089bfab19f12a7ad6,2025-03-30 21:11:15,47,97,8784,Sin categoría
206139,Momiji,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/15/464788.jpg?s=bdf1ad315774476bb67cfda24160d579,2025-03-30 21:11:15,75,58,9836,Sin categoría
206141,Kagero,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/9/464790.jpg?s=d4da7295afd6f98b8afd362c6cfda7f8,2025-03-30 21:11:15,49,445,7952,Sin categoría
206142,Raijin,,SUPPORTING,9909891,https://cdn.myanimelist.net/images/characters/16/464791.jpg?s=138bce99873c30fdf60896db726ed32b,2025-03-30 21:11:15,98,75,1564,"Comedia, Aventura, Drama"
206143,Fuujin,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/15/464793.jpg?s=b2cb6092a5fcf3a9897279cae0b29035,2025-03-30 21:11:15,58,361,3678,Sin categoría
206144,Koumei,,DESCONOCIDO,20,https://cdn.myanimelist.net/images/characters/10/464794.jpg?s=1eb43505445601242f18ea731e3f9d1b,2025-03-30 21:11:15,74,195,6583,Sin categoría
206145,Ruiga,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/464795.jpg?s=1d82fd93925c8761ceb83a5b3f06bb30,2025-03-30 21:11:15,98,334,1722,Sin categoría
216143,Fuujin,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/15/464793.jpg?s=b2cb6092a5fcf3a9897279cae0b29035,2025-03-30 21:11:15,19,12,893,Sin categoría
227807,Kagetsu Futa,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/508743.jpg?s=b435c70d389970f54f58fe9c59cc8f3d,2025-03-30 21:11:15,45,442,1419,Sin categoría
227808,Kagetsu Toubei,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/12/508744.jpg?s=3e27198ea68486f1de5ebc7bd5127ff4,2025-03-30 21:11:15,37,79,3265,Sin categoría
227809,Kagetsu Tsukiko,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/5/508745.jpg?s=66cfaa34d36c7545635d43342606ebb5,2025-03-30 21:11:15,95,470,1608,Sin categoría
227810,Kagetsu Mai,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/7/508742.jpg?s=8aa640dc773d9cfe5a6f68ab2e105ae2,2025-03-30 21:11:15,7,20,8435,Sin categoría
227811,Kikunojou,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/6/508741.jpg?s=26aedaa8e589ec35e6fce2b60720d57c,2025-03-30 21:11:15,98,129,5313,Sin categoría
227812,Sanjurou Shura,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/508740.jpg?s=f00168ae85f53a9b762e1a76e450474c,2025-03-30 21:11:15,59,60,2762,Sin categoría
227898,Yurinojou,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/508923.jpg?s=f2485f18fc733f1d4f5e3b1d5bc0e15f,2025-03-30 21:11:15,35,56,864,Sin categoría
227899,Hanzaki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/508924.jpg?s=3b2a597b2c52e1cd26087dd7b86f7304,2025-03-30 21:11:15,84,229,7548,"Comedia, Fantasía"
227900,Houki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/508925.jpg?s=e5f88a31eaed7b6cb95544db68cdca7c,2025-03-30 21:11:15,93,184,3494,Sin categoría
234151,Narrator,,SUPPORTING,20,https://cdn.myanimelist.net/images/questionmark_23.gif?s=f7dcbc4a4603d18356d3dfef8abd655c,2025-03-30 21:11:15,53,364,4219,Sin categoría
237807,Kagetsu Futa,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/508743.jpg?s=b435c70d389970f54f58fe9c59cc8f3d,2025-03-30 15:23:40,83,51,7164,Sin categoría
237809,Kagetsu Tsukiko,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/5/508745.jpg?s=66cfaa34d36c7545635d43342606ebb5,2025-03-30 21:11:15,54,84,4597,Sin categoría
237900,Houki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/508925.jpg?s=e5f88a31eaed7b6cb95544db68cdca7c,2025-03-30 21:11:15,89,35,6620,Sin categoría
245051,Wagarashi Kyuuroku,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/13/542373.jpg?s=94a21398f97da9b75862b53e62be2cb4,2025-03-30 21:11:15,27,483,8534,Sin categoría
251508,Rokusuke,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/554151.jpg?s=10b0af701e7ea712a13fbb7145e45ed9,2025-03-30 21:11:15,42,63,6145,Sin categoría
251515,Sangorou,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/16/554159.jpg?s=ff7ecc33b5da4da06f45c3510322f76b,2025-03-30 21:11:15,7,281,3882,Sin categoría
251571,Sukeza,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/15/554281.jpg?s=26b2d12ea26a8b3b3c1ca3cb490a717f,2025-03-30 21:11:15,63,212,7924,Sin categoría
251864,Gosunkugi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/554773.jpg?s=1024f1aee9455f5ae9dc0dfd8753d5db,2025-03-30 21:11:15,16,394,9399,Sin categoría
251865,Manaka Michizou,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/554774.jpg?s=79f3823ee5655d36831479dc1d53d51a,2025-03-30 21:11:15,5,378,6327,Sin categoría
252501,Potcha,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/12/555900.jpg?s=b05d1a35a11cfef057feabd868afca9e,2025-03-30 21:11:15,48,334,1282,Sin categoría
252721,Oowashi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/556364.jpg?s=918b268e18714532d7fbc7c38f821789,2025-03-30 21:11:15,97,459,8192,Sin categoría
252722,Amachi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/6/556367.jpg?s=3b4ac67c34a8743ee6b324e7ab4271e0,2025-03-30 21:11:15,49,439,1567,Sin categoría
252723,Hitode,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/12/556368.jpg?s=3c9149431fcb51a27e4b1146ec77be9f,2025-03-30 21:11:15,77,328,8997,"Aventura, Acción, Drama"
252724,Kaisen Agari,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/12/556369.jpg?s=a37e725dc17508bd9b32f9ced8f685cf,2/5/2020,19,166,7704,Sin categoría
252725,Hotarubi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/12/556370.jpg?s=c550ea079613bed28cb76da0fe2642ca,2025-03-30 21:11:15,98,60,9161,Sin categoría
252726,Shisou,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/556371.jpg?s=8a935350b1fe330fccab08ed4dba70f4,2025-03-30 21:11:15,3,426,7737,Sin categoría
252729,Kagetsu Kiyoyasu,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/556382.jpg?s=4f32f6e6aafa9201b10af07517ae09a9,2025-03-30 21:11:15,89,140,6836,Sin categoría
252730,Jiga,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/556384.jpg?s=c406b8c4d04055d075945ddb47c137ab,2025-03-30 21:11:15,37,294,4796,Sin categoría
